/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_10_555.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_10_555.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_10_555.jpg, 0, 1, 0, 3.666359
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_10_659.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_10_659.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_10_659.jpg, -0.089643, 1, 0, 4.83527
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_10_780.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_10_780.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_10_780.jpg, -0.1386448, 1, 0, 6.210425
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_10_901.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_10_901.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_10_901.jpg, 0, 1, 0, 7.578342
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_11_018.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_11_018.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_11_018.jpg, -0.2616602, 1, 0, 8.918813
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_11_243.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_11_243.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_11_243.jpg, -0.9342091, 1, 0, 10.84962
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_11_362.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_11_362.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_11_362.jpg, -0.9190781, 1, 0, 11.90965
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_11_498.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_11_498.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_11_498.jpg, -0.7320255, 1, 0, 13.31495
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_11_597.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_11_597.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_11_597.jpg, -0.7554405, 1, 0, 14.52592
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_11_731.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_11_731.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_11_731.jpg, -0.4055831, 1, 0, 15.8911
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_11_830.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_11_830.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_11_830.jpg, 0.1671149, 1, 0, 16.93383
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_11_954.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_11_954.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_11_954.jpg, 0.3836367, 1, 0, 18.04171
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_070.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_070.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_070.jpg, 0.03792286, 1, 0, 19.19432
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_182.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_182.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_182.jpg, 0, 1, 0, 20.38222
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_294.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_294.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_294.jpg, 0, 1, 0, 21.56276
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_404.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_404.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_404.jpg, 0, 1, 0, 22.50832
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_516.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_516.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_516.jpg, 0, 1, 0, 23.69217
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_627.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_627.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_627.jpg, 0, 1, 0, 24.66739
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_737.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_737.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_737.jpg, 0, 1, 0, 25.81612
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_844.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_844.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_844.jpg, 0, 1, 0, 26.76512
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_12_987.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_12_987.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_12_987.jpg, 0, 1, 0, 28.07821
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_097.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_097.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_097.jpg, -0.1534767, 1, 0, 29.17904
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_206.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_206.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_206.jpg, -0.02557504, 1, 0, 30.06209
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_316.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_316.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_316.jpg, 0, 1, 0, 30.19054
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_426.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_426.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_426.jpg, 0, 1, 0, 30.19167
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_536.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_536.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_536.jpg, 0, 1, 0, 30.19088
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_644.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_644.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_644.jpg, -0.1712555, 1, 0, 30.18223
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_753.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_753.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_753.jpg, 0, 1, 0, 30.19034
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_862.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_862.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_862.jpg, -0.0701791, 1, 0, 30.18945
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_13_971.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_13_971.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_13_971.jpg, 0, 1, 0, 30.1903
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_081.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_081.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_081.jpg, -0.07815313, 1, 0, 30.18977
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_192.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_192.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_192.jpg, -0.2589962, 1, 0, 30.18197
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_301.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_301.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_301.jpg, 0, 1, 0, 30.18942
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_412.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_412.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_412.jpg, -0.3326908, 1, 0, 30.16905
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_523.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_523.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_523.jpg, -0.0009537935, 1, 0, 30.18952
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_637.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_637.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_637.jpg, -0.07864201, 1, 0, 30.18989
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_749.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_749.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_749.jpg, -0.4145669, 1, 0, 30.15516
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_861.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_861.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_861.jpg, -0.07733989, 1, 0, 30.19202
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_14_974.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_14_974.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_14_974.jpg, -0.1586881, 1, 0, 30.18776
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_15_092.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_15_092.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_15_092.jpg, -0.1752963, 1, 0, 30.19072
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_15_214.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_15_214.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_15_214.jpg, 0, 1, 0, 30.18954
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_15_334.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_15_334.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_15_334.jpg, -0.09026993, 1, 0, 30.18936
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_15_455.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_15_455.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_15_455.jpg, 0, 1, 0, 30.19016
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_15_574.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_15_574.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_15_574.jpg, 0, 1, 0, 30.19004
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_15_691.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_15_691.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_15_691.jpg, -0.3516541, 1, 0, 30.16199
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_15_809.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_15_809.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_15_809.jpg, -0.2026323, 1, 0, 30.1919
/Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/center_2023_12_12_09_00_15_932.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/left_2023_12_12_09_00_15_932.jpg, /Users/tudorn/Documents/Facultate/Licenta/Behavioural Cloning/IMG/right_2023_12_12_09_00_15_932.jpg, -0.1819231, 1, 0, 30.18858
